time,prey,predator
10.950000000000001,7.732312479103487,0.4413466725068334
11.0,8.097014960346218,0.4500674969322368
11.05,8.477354418182886,0.4598162206921307
11.100000000000001,8.873730899914987,0.47068912504984006
11.15,9.286508434034992,0.48279471457820294
11.200000000000001,9.716004822087548,0.4962554443494598
11.25,10.162479619046787,0.5112097103778864
11.3,10.626120011350086,0.527814143509373
11.350000000000001,11.107024260251732,0.5462462521853921
11.4,11.605182333260736,0.5667074648963702
11.450000000000001,12.120453299142051,0.589426628381178
11.5,12.652539014177426,0.6146640222397666
11.55,13.200953582241873,0.6427159538522931
11.600000000000001,13.764988033703052,0.6739199982094007
11.65,14.343669645700878,0.7086609437962288
11.700000000000001,14.93571533007402,0.7473774956568245
11.75,15.539478560964767,0.7905697668472034
11.8,16.152889424276967,0.8388075550487348
11.850000000000001,16.773387576306273,0.8927393459377836
11.9,17.397848239951976,0.9531019008242946
11.950000000000001,18.022501897068558,1.0207301627007213
12.0,18.642849121035717,1.0965670395540157
12.05,19.253573113092695,1.1816723821633832
12.100000000000001,19.848454045436355,1.277230150781548
12.15,20.420291355498016,1.3845523486924955
12.200000000000001,20.9608427348533,1.505077786009157
12.25,21.460791704389482,1.640363135939459
12.3,21.909759233869114,1.7920630990223405
12.350000000000001,22.296378515359276,1.9618958857773623
12.4,22.608455102675254,2.1515898181610913
12.450000000000001,22.833236156394943,2.362806871607177
12.5,22.9578110224363,2.597039755205701
12.55,22.96965900297243,2.855481039552146
12.600000000000001,22.857347088706476,3.138866249372049
12.65,22.611359339178946,3.447297924669416
12.700000000000001,22.225010814118004,3.7800642043900567
12.75,21.695365456644865,4.1354726437450635
12.8,21.024045589384922,4.510726098698366
12.850000000000001,20.217800426137508,4.901870300046879
12.9,19.288703131072584,5.303839793157601
12.950000000000001,18.253878606880793,5.710618706798801
13.0,17.13472793776841,6.115515771542068
13.05,15.9557000167934,6.511532174370037
13.100000000000001,14.742746188600007,6.891781434741846
13.15,13.5216556919249,7.24990828631762
13.200000000000001,12.31648956272202,7.580452579871066
13.25,11.148302931782068,7.879114997781783
13.3,10.03428023673783,8.142900599844268
13.350000000000001,8.987325505596766,8.37013822171539
13.4,8.016073361592206,8.560392750670562
13.450000000000001,7.125232425822123,8.714299446969923
13.5,6.316147866791276,8.833353654382435
13.55,5.587471097747904,8.919686705420625
13.600000000000001,4.93584363101314,8.975852097235881
13.65,4.356529205197579,9.004637741391013
13.700000000000001,3.843955654075669,9.008912301452073
13.75,3.3921507820957046,8.991507471457776
13.8,2.9950728377308735,8.955133878176776
13.850000000000001,2.646846153542425,8.902325951545825
13.9,2.3419173471989763,8.835410189152572
13.950000000000001,2.075148675680099,8.756491276703958
14.0,1.8418641114192311,8.66745111081341
14.05,1.6378615558136704,8.569956599851102
14.100000000000001,1.459402067654697,8.465472993920997
14.15,1.3031845110688343,8.355280302333046
14.200000000000001,1.166311850690595,8.240491043095165
14.25,1.0462535283861614,8.122068119529661
14.3,0.9408069485142239,8.000842041497679
14.350000000000001,0.8480600366688682,7.877527020545439
14.4,0.7663560622672709,7.7527356903893665
14.450000000000001,0.6942613684679123,7.626992356601453
