arrival,start,finish,wait,queue_length
127.4559908827848,127.86409674835667,128.36028471516585,0.40810586557186923,2
127.80471880517678,127.98930102381661,128.93770850242328,0.18458221863983226,2
128.02863279365192,128.36028471516585,128.3624435613395,0.33165192151392375,2
128.49599368856812,128.49599368856812,129.87539390990128,0.0,1
128.4970184747699,128.93770850242328,129.40235760957518,0.4406900276533747,2
129.61167927701695,129.61167927701695,130.88014581575723,0.0,1
129.8233104204252,129.87539390990128,131.880793407388,0.05208348947607533,2
130.37982963029015,130.88014581575723,131.4486707662326,0.500316185467085,2
130.9827333525419,131.4486707662326,134.0823614751676,0.465937413690682,2
131.11124352689367,131.880793407388,132.56578768431874,0.7695498804943384,2
131.45510446928262,132.56578768431874,133.72963395176532,1.1106832150361186,2
131.70044657150385,133.72963395176532,134.29462181092055,2.029187380261476,2
131.8636123661072,134.0823614751676,134.09796556977466,2.2187491090604112,2
132.01891418843107,134.09796556977466,134.16787297788778,2.0790513813435894,2
133.04816749432482,134.16787297788778,136.41796441602986,1.1197054835629672,2
133.06477623390384,134.29462181092055,136.79622115497702,1.2298455770167038,2
133.3046541070546,136.41796441602986,137.316780820118,3.113310308975258,2
134.26116129267766,136.79622115497702,137.24827180308,2.535059862299363,2
134.6476596077168,137.24827180308,140.49611117765835,2.6006121953631975,2
135.3065802084636,137.316780820118,137.71055227333923,2.0102006116543976,2
136.39426340470797,137.71055227333923,138.9636791722863,1.3162888686312613,2
136.5072670725011,138.9636791722863,139.0957123984649,2.4564120997852115,2
138.09128756259685,139.0957123984649,139.65362306964332,1.0044248358680647,2
138.7419262923306,139.65362306964332,141.44302784684945,0.9116967773127271,2
139.0231457885111,140.49611117765835,142.65521463554458,1.472965389147248,2
139.25230910898648,141.44302784684945,143.88001354535248,2.190718737862966,2
139.26087796420754,142.65521463554458,143.11686485673664,3.3943366713370438,2
139.8317693706806,143.11686485673664,143.3581812025384,3.2850954860560364,2
140.20716791799927,143.3581812025384,143.984615140143,3.1510132845391183,2
140.59630917078422,143.88001354535248,144.0419751830978,3.2837043745682593,2
141.22488980816917,143.984615140143,144.19680031123414,2.75972533197384,2
142.06927383776036,144.0419751830978,147.8795847638072,1.9727013453374411,2
142.5012483649832,144.19680031123414,145.06422445866045,1.69555194625093,2
142.82142144932064,145.06422445866045,146.53785875556235,2.2428030093398093,2
144.0530910545703,146.53785875556235,147.20927050878095,2.4847677009920517,2
144.92206496603512,147.20927050878095,148.87287481076814,2.2872055427458235,2
146.18120031385462,147.8795847638072,148.12649537851232,1.6983844499525844,2
146.18744204851117,148.12649537851232,148.28551029487124,1.939053330001144,2
146.28450631621652,148.28551029487124,155.1287958330025,2.0010039786547225,2
147.70724060118317,148.87287481076814,148.92428784991574,1.1656342095849652,2
149.3690775983563,149.3690775983563,149.99927163181525,0.0,1
151.02566493673123,151.02566493673123,151.75547901943764,0.0,1
151.34572664596533,151.75547901943764,151.89254355089702,0.4097523734723154,2
151.65975088373742,151.89254355089702,152.1699632919475,0.23279266715960034,2
151.66319372452963,152.1699632919475,153.0805823278911,0.5067695674178765,2
151.83875786460806,153.0805823278911,154.02852621518153,1.2418244632830522,2
152.31165730216333,154.02852621518153,156.4833902013939,1.716868913018203,2
152.6733046185186,155.1287958330025,156.24201641819343,2.455491214483885,2
152.79933658669324,156.24201641819343,157.3777774082576,3.442679831500186,2
154.66943429339744,156.4833902013939,156.98794098847586,1.8139559079964442,2
154.8455945229343,156.98794098847586,157.46696543768212,2.14234646554155,2
155.03132980818398,157.3777774082576,157.47780838772468,2.346447600073617,2
157.20697295305763,157.46696543768212,157.4901640924617,0.2599924846244903,2
157.3657907541513,157.47780838772468,157.59229271482707,0.11201763357337313,2
157.4424677073759,157.4901640924617,158.93200323152786,0.047696385085799875,2
157.61436640228837,157.61436640228837,158.3951397298124,0.0,1
157.70059991261027,158.3951397298124,158.64472793154087,0.6945398172021271,2
159.6366703450242,159.6366703450242,160.07861813311916,0.0,0
160.75855154438676,160.75855154438676,161.91388489460195,0.0,0
162.26415354591018,162.26415354591018,162.37116098266156,0.0,0
163.19245612114662,163.19245612114662,164.0904552871342,0.0,0
163.33248299272572,163.33248299272572,165.40750065066436,0.0,1
163.77086443371886,164.0904552871342,164.13171408894937,0.3195908534153489,2
164.84262767065144,164.84262767065144,167.7182784539363,0.0,1
167.0780373454745,167.0780373454745,167.3742445064292,0.0,1
167.8100008130231,167.8100008130231,168.52230706565283,0.0,0
169.68147594862725,169.68147594862725,171.34989490303812,0.0,0
169.83970083722664,169.83970083722664,171.15727229140597,0.0,1
170.56651876250348,171.15727229140597,172.3571612768878,0.5907535289024963,2
171.247068637474,171.34989490303812,175.22037868232394,0.10282626556411856,2
